22.2612714783653	25.6574816052422
20.2335949686068	58.2424495899887
23.6072544735722	-4.16751335307344
26.2634024431385	24.9775139669724
19.2732677512767	65.1208612962982
25.7410657562743	37.642588192482
18.4954586200058	47.139800619125
30.1212728226264	11.6997972838971
26.8719487571875	44.8886537896457
15.5395050608507	37.5245620082499
30.7048294893587	35.0058392752389
18.2865656103826	65.3154573840254
28.8866437775362	73.361217377488
14.53459136277	24.1403125019574
27.1299733769278	22.188264736288
23.6892530764756	61.6382853795699
25.328619296666	54.9055852000941
21.9473115500316	79.7109284503807
17.7391074752225	32.1566831486857
26.3114320880675	51.6799284149474
20.1499044898818	56.9631260169927
19.2212326458375	43.6321891689812
16.9702838639001	41.3985336898855
26.1380461709584	50.6436027551372
19.1733281347072	6.37751237291745
23.2532449382614	16.0106848548535
16.0077240085286	19.5407370362786
29.9384423510568	36.995667401709
22.3205108109927	48.2718492919866
20.5151903297703	68.2371973436354
25.4290417424679	38.17075733242
24.4346097786732	40.7749064209759
24.110735985005	72.2843640669759
24.0205231989295	50.2717972052379
15.1584283152149	61.0524694180935
25.1400687148743	67.4451314918341
22.2758694877138	84.7044578202991
18.7208120722652	77.7785974641002
14.1861737090128	61.5773932504449
23.4664660257352	29.5078330777629
18.8309819643163	25.8979546286901
21.7033793817901	104.746899325241
25.5749986777364	50.7104716148746
21.623412977997	74.5195187318788
16.9546844572955	58.7915389198749
27.0553947639346	8.59735147807747
20.2964165157729	68.8070972998665
30.5532139748366	37.5941165593764
27.2153744127972	26.9783181891634
25.2036489018599	74.7132813083559
28.4769392989228	29.1535825949087
22.3913098255166	68.0078024988894
21.544108762382	2.46680377272199
8.94837896424074	55.9839225248384
27.5184482529254	67.4283372238721
11.3260324531702	48.8788802043676
23.7703062965294	58.7166243513922
30.0977877248317	95.7520792439521
28.5803864099603	78.9750347144935
22.148405622389	56.1594698110652
34.061949070621	60.5260011159349
18.5263845698173	28.2037718871416
32.5765933397333	73.6861011117388
22.5543425894251	68.4478305801556
17.395862947842	58.5948761319975
18.3288467024115	87.3685807917929
24.7060407030702	91.0021895062573
23.7988900596555	14.8682472057106
23.277150809548	49.7603309551471
21.9754528487043	30.0929792087164
34.1077643671058	72.0122056667894
22.2618675976135	48.2472869513698
15.6217744461553	58.7781947486412
14.2817474367181	81.4812016582526
21.4259510074421	20.789257942062
27.4764797954954	61.6234249379315
20.6434628028377	97.4344525858884
34.7464609552618	67.4770248047649
21.9341973906622	68.3841193750832
21.9268092654245	67.2571333125853
16.9856253212137	50.0979805654492
21.342527059689	9.165222808517
26.1399067273395	62.8779825346996
22.0738372769179	62.2123831111878
31.4189300189088	59.6250417998948
17.585470636243	31.5228414134696
25.8595741573787	37.5864141851047
21.1312564770211	47.5182819444164
13.6645829869594	78.9625615894441
19.2048839450184	73.0876271859956
23.8977843401744	52.9153601798129
15.8378222549188	60.7346019028352
